event_id,strip,depth_index,depth_inches,irrigation_start,irrigation_end,plot_start,plot_end,event_duration_hours,gallons_strip,avg_flow_gph_strip,output_file,status
2025-07-26_S3_S4_b4053dcf,S3,1,6,2025-07-26 08:45:00,2025-07-26 17:50:00,2025-07-25 20:45:00,2025-07-27 14:45:00,9.0833,53225.0,5859.633,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/6in/2025-07-26_0845_S3_6in_locations_event_2025-07-26_S3_S4_b4053dcf.png,written
2025-08-08_S3_S4_7c793582,S3,1,6,2025-08-08 13:14:00,2025-08-08 19:28:00,2025-08-08 01:14:00,2025-08-09 19:14:00,6.2333,38750.0,6216.5775,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/6in/2025-08-08_1314_S3_6in_locations_event_2025-08-08_S3_S4_7c793582.png,written
2025-08-22_S3_S4_1b405e4b,S3,1,6,2025-08-22 09:07:00,2025-08-22 19:04:00,2025-08-21 21:07:00,2025-08-23 15:07:00,9.95,30625.0,3077.8894,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/6in/2025-08-22_0907_S3_6in_locations_event_2025-08-22_S3_S4_1b405e4b.png,written
2025-09-20_S3_S4_f86ee2c5,S3,1,6,2025-09-20 10:42:00,2025-09-20 17:31:00,2025-09-19 22:42:00,2025-09-21 16:42:00,6.8167,86100.0,12630.8068,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/6in/2025-09-20_1042_S3_6in_locations_event_2025-09-20_S3_S4_f86ee2c5.png,written
2025-10-04_S3_S4_4439230e,S3,1,6,2025-10-04 10:12:00,2025-10-04 17:06:00,2025-10-03 22:12:00,2025-10-05 16:12:00,6.9,51800.0,7507.2464,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/6in/2025-10-04_1012_S3_6in_locations_event_2025-10-04_S3_S4_4439230e.png,written
2025-04-20_S3_S4_ead0e049,S4,1,6,2025-04-20 08:15:00,2025-04-21 06:28:00,2025-04-19 20:15:00,2025-04-21 14:15:00,22.2167,132300.0,5954.9887,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/6in/2025-04-20_0815_S4_6in_locations_event_2025-04-20_S3_S4_ead0e049.png,written
2025-05-02_S3_S4_3cb33cbf,S4,1,6,2025-05-02 19:10:02,2025-05-03 08:21:02,2025-05-02 07:10:02,2025-05-04 01:10:02,13.1833,76750.0,5821.7446,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/6in/2025-05-02_1910_S4_6in_locations_event_2025-05-02_S3_S4_3cb33cbf.png,written
2025-05-28_S3_S4_120d46ab,S4,1,6,2025-05-28 18:58:00,2025-05-29 07:30:00,2025-05-28 06:58:00,2025-05-30 00:58:00,12.5333,64250.0,5126.3298,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/6in/2025-05-28_1858_S4_6in_locations_event_2025-05-28_S3_S4_120d46ab.png,written
2025-06-13_S3_S4_29345c78,S4,1,6,2025-06-13 10:49:00,2025-06-13 19:16:00,2025-06-12 22:49:00,2025-06-14 16:49:00,8.45,56900.0,6733.7278,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/6in/2025-06-13_1049_S4_6in_locations_event_2025-06-13_S3_S4_29345c78.png,written
2025-06-28_S3_S4_d9252a87,S4,1,6,2025-06-28 08:50:00,2025-06-28 16:15:00,2025-06-27 20:50:00,2025-06-29 14:50:00,7.4167,43550.0,5871.9101,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/6in/2025-06-28_0850_S4_6in_locations_event_2025-06-28_S3_S4_d9252a87.png,written
2025-07-11_S3_S4_e179d57e,S4,1,6,2025-07-11 08:30:00,2025-07-11 18:12:00,2025-07-10 20:30:00,2025-07-12 14:30:00,9.7,46400.0,4783.5052,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/6in/2025-07-11_0830_S4_6in_locations_event_2025-07-11_S3_S4_e179d57e.png,written
2025-07-26_S3_S4_b4053dcf,S4,1,6,2025-07-26 08:45:00,2025-07-26 17:50:00,2025-07-25 20:45:00,2025-07-27 14:45:00,9.0833,53225.0,5859.633,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/6in/2025-07-26_0845_S4_6in_locations_event_2025-07-26_S3_S4_b4053dcf.png,written
2025-08-08_S3_S4_7c793582,S4,1,6,2025-08-08 13:14:00,2025-08-08 19:28:00,2025-08-08 01:14:00,2025-08-09 19:14:00,6.2333,38750.0,6216.5775,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/6in/2025-08-08_1314_S4_6in_locations_event_2025-08-08_S3_S4_7c793582.png,written
2025-08-22_S3_S4_1b405e4b,S4,1,6,2025-08-22 09:07:00,2025-08-22 19:04:00,2025-08-21 21:07:00,2025-08-23 15:07:00,9.95,30625.0,3077.8894,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/6in/2025-08-22_0907_S4_6in_locations_event_2025-08-22_S3_S4_1b405e4b.png,written
2025-09-20_S3_S4_f86ee2c5,S4,1,6,2025-09-20 10:42:00,2025-09-20 17:31:00,2025-09-19 22:42:00,2025-09-21 16:42:00,6.8167,86100.0,12630.8068,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/6in/2025-09-20_1042_S4_6in_locations_event_2025-09-20_S3_S4_f86ee2c5.png,written
2025-10-04_S3_S4_4439230e,S4,1,6,2025-10-04 10:12:00,2025-10-04 17:06:00,2025-10-03 22:12:00,2025-10-05 16:12:00,6.9,51800.0,7507.2464,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/6in/2025-10-04_1012_S4_6in_locations_event_2025-10-04_S3_S4_4439230e.png,written
2025-04-20_S1_S2_f3457ada,S1,2,12,2025-04-20 08:15:00,2025-04-21 06:28:00,2025-04-19 20:15:00,2025-04-21 14:15:00,22.2167,132300.0,5954.9887,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-04-20_0815_S1_12in_locations_event_2025-04-20_S1_S2_f3457ada.png,written
2025-05-16_S1_S2_799859ac,S1,2,12,2025-05-16 15:36:41,2025-05-17 07:37:42,2025-05-16 03:36:41,2025-05-17 21:36:41,16.0169,92450.0,5772.0123,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-05-16_1536_S1_12in_locations_event_2025-05-16_S1_S2_799859ac.png,written
2025-05-28_S1_S2_ca363c43,S1,2,12,2025-05-28 18:58:00,2025-05-29 07:30:00,2025-05-28 06:58:00,2025-05-30 00:58:00,12.5333,64250.0,5126.3298,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-05-28_1858_S1_12in_locations_event_2025-05-28_S1_S2_ca363c43.png,written
2025-06-27_S1_S2_ff537961,S1,2,12,2025-06-27 15:33:00,2025-06-28 07:49:00,2025-06-27 03:33:00,2025-06-28 21:33:00,16.2667,95500.0,5870.9016,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-06-27_1533_S1_12in_locations_event_2025-06-27_S1_S2_ff537961.png,written
2025-07-26_S1_S2_98e2053f,S1,2,12,2025-07-26 08:45:00,2025-07-26 17:50:00,2025-07-25 20:45:00,2025-07-27 14:45:00,9.0833,53225.0,5859.633,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-07-26_0845_S1_12in_locations_event_2025-07-26_S1_S2_98e2053f.png,written
2025-08-22_S1_S2_9f8675d7,S1,2,12,2025-08-22 09:07:00,2025-08-22 19:04:00,2025-08-21 21:07:00,2025-08-23 15:07:00,9.95,30625.0,3077.8894,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-08-22_0907_S1_12in_locations_event_2025-08-22_S1_S2_9f8675d7.png,written
2025-09-20_S1_S2_81d8ab0f,S1,2,12,2025-09-20 10:42:00,2025-09-20 17:31:00,2025-09-19 22:42:00,2025-09-21 16:42:00,6.8167,86100.0,12630.8068,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-09-20_1042_S1_12in_locations_event_2025-09-20_S1_S2_81d8ab0f.png,written
2025-04-20_S1_S2_f3457ada,S2,2,12,2025-04-20 08:15:00,2025-04-21 06:28:00,2025-04-19 20:15:00,2025-04-21 14:15:00,22.2167,132300.0,5954.9887,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-04-20_0815_S2_12in_locations_event_2025-04-20_S1_S2_f3457ada.png,written
2025-05-16_S1_S2_799859ac,S2,2,12,2025-05-16 15:36:41,2025-05-17 07:37:42,2025-05-16 03:36:41,2025-05-17 21:36:41,16.0169,92450.0,5772.0123,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-05-16_1536_S2_12in_locations_event_2025-05-16_S1_S2_799859ac.png,written
2025-05-28_S1_S2_ca363c43,S2,2,12,2025-05-28 18:58:00,2025-05-29 07:30:00,2025-05-28 06:58:00,2025-05-30 00:58:00,12.5333,64250.0,5126.3298,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-05-28_1858_S2_12in_locations_event_2025-05-28_S1_S2_ca363c43.png,written
2025-06-27_S1_S2_ff537961,S2,2,12,2025-06-27 15:33:00,2025-06-28 07:49:00,2025-06-27 03:33:00,2025-06-28 21:33:00,16.2667,95500.0,5870.9016,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-06-27_1533_S2_12in_locations_event_2025-06-27_S1_S2_ff537961.png,written
2025-07-26_S1_S2_98e2053f,S2,2,12,2025-07-26 08:45:00,2025-07-26 17:50:00,2025-07-25 20:45:00,2025-07-27 14:45:00,9.0833,53225.0,5859.633,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-07-26_0845_S2_12in_locations_event_2025-07-26_S1_S2_98e2053f.png,written
2025-08-22_S1_S2_9f8675d7,S2,2,12,2025-08-22 09:07:00,2025-08-22 19:04:00,2025-08-21 21:07:00,2025-08-23 15:07:00,9.95,30625.0,3077.8894,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-08-22_0907_S2_12in_locations_event_2025-08-22_S1_S2_9f8675d7.png,written
2025-09-20_S1_S2_81d8ab0f,S2,2,12,2025-09-20 10:42:00,2025-09-20 17:31:00,2025-09-19 22:42:00,2025-09-21 16:42:00,6.8167,86100.0,12630.8068,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-09-20_1042_S2_12in_locations_event_2025-09-20_S1_S2_81d8ab0f.png,written
2025-04-20_S3_S4_ead0e049,S3,2,12,2025-04-20 08:15:00,2025-04-21 06:28:00,2025-04-19 20:15:00,2025-04-21 14:15:00,22.2167,132300.0,5954.9887,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-04-20_0815_S3_12in_locations_event_2025-04-20_S3_S4_ead0e049.png,written
2025-05-02_S3_S4_3cb33cbf,S3,2,12,2025-05-02 19:10:02,2025-05-03 08:21:02,2025-05-02 07:10:02,2025-05-04 01:10:02,13.1833,76750.0,5821.7446,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-05-02_1910_S3_12in_locations_event_2025-05-02_S3_S4_3cb33cbf.png,written
2025-05-28_S3_S4_120d46ab,S3,2,12,2025-05-28 18:58:00,2025-05-29 07:30:00,2025-05-28 06:58:00,2025-05-30 00:58:00,12.5333,64250.0,5126.3298,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-05-28_1858_S3_12in_locations_event_2025-05-28_S3_S4_120d46ab.png,written
2025-06-13_S3_S4_29345c78,S3,2,12,2025-06-13 10:49:00,2025-06-13 19:16:00,2025-06-12 22:49:00,2025-06-14 16:49:00,8.45,56900.0,6733.7278,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-06-13_1049_S3_12in_locations_event_2025-06-13_S3_S4_29345c78.png,written
2025-06-28_S3_S4_d9252a87,S3,2,12,2025-06-28 08:50:00,2025-06-28 16:15:00,2025-06-27 20:50:00,2025-06-29 14:50:00,7.4167,43550.0,5871.9101,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-06-28_0850_S3_12in_locations_event_2025-06-28_S3_S4_d9252a87.png,written
2025-07-11_S3_S4_e179d57e,S3,2,12,2025-07-11 08:30:00,2025-07-11 18:12:00,2025-07-10 20:30:00,2025-07-12 14:30:00,9.7,46400.0,4783.5052,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-07-11_0830_S3_12in_locations_event_2025-07-11_S3_S4_e179d57e.png,written
2025-07-26_S3_S4_b4053dcf,S3,2,12,2025-07-26 08:45:00,2025-07-26 17:50:00,2025-07-25 20:45:00,2025-07-27 14:45:00,9.0833,53225.0,5859.633,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-07-26_0845_S3_12in_locations_event_2025-07-26_S3_S4_b4053dcf.png,written
2025-08-08_S3_S4_7c793582,S3,2,12,2025-08-08 13:14:00,2025-08-08 19:28:00,2025-08-08 01:14:00,2025-08-09 19:14:00,6.2333,38750.0,6216.5775,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-08-08_1314_S3_12in_locations_event_2025-08-08_S3_S4_7c793582.png,written
2025-08-22_S3_S4_1b405e4b,S3,2,12,2025-08-22 09:07:00,2025-08-22 19:04:00,2025-08-21 21:07:00,2025-08-23 15:07:00,9.95,30625.0,3077.8894,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-08-22_0907_S3_12in_locations_event_2025-08-22_S3_S4_1b405e4b.png,written
2025-09-20_S3_S4_f86ee2c5,S3,2,12,2025-09-20 10:42:00,2025-09-20 17:31:00,2025-09-19 22:42:00,2025-09-21 16:42:00,6.8167,86100.0,12630.8068,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-09-20_1042_S3_12in_locations_event_2025-09-20_S3_S4_f86ee2c5.png,written
2025-10-04_S3_S4_4439230e,S3,2,12,2025-10-04 10:12:00,2025-10-04 17:06:00,2025-10-03 22:12:00,2025-10-05 16:12:00,6.9,51800.0,7507.2464,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-10-04_1012_S3_12in_locations_event_2025-10-04_S3_S4_4439230e.png,written
2025-04-20_S3_S4_ead0e049,S4,2,12,2025-04-20 08:15:00,2025-04-21 06:28:00,2025-04-19 20:15:00,2025-04-21 14:15:00,22.2167,132300.0,5954.9887,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-04-20_0815_S4_12in_locations_event_2025-04-20_S3_S4_ead0e049.png,written
2025-05-02_S3_S4_3cb33cbf,S4,2,12,2025-05-02 19:10:02,2025-05-03 08:21:02,2025-05-02 07:10:02,2025-05-04 01:10:02,13.1833,76750.0,5821.7446,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-05-02_1910_S4_12in_locations_event_2025-05-02_S3_S4_3cb33cbf.png,written
2025-05-28_S3_S4_120d46ab,S4,2,12,2025-05-28 18:58:00,2025-05-29 07:30:00,2025-05-28 06:58:00,2025-05-30 00:58:00,12.5333,64250.0,5126.3298,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-05-28_1858_S4_12in_locations_event_2025-05-28_S3_S4_120d46ab.png,written
2025-06-13_S3_S4_29345c78,S4,2,12,2025-06-13 10:49:00,2025-06-13 19:16:00,2025-06-12 22:49:00,2025-06-14 16:49:00,8.45,56900.0,6733.7278,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-06-13_1049_S4_12in_locations_event_2025-06-13_S3_S4_29345c78.png,written
2025-06-28_S3_S4_d9252a87,S4,2,12,2025-06-28 08:50:00,2025-06-28 16:15:00,2025-06-27 20:50:00,2025-06-29 14:50:00,7.4167,43550.0,5871.9101,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-06-28_0850_S4_12in_locations_event_2025-06-28_S3_S4_d9252a87.png,written
2025-07-11_S3_S4_e179d57e,S4,2,12,2025-07-11 08:30:00,2025-07-11 18:12:00,2025-07-10 20:30:00,2025-07-12 14:30:00,9.7,46400.0,4783.5052,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-07-11_0830_S4_12in_locations_event_2025-07-11_S3_S4_e179d57e.png,written
2025-07-26_S3_S4_b4053dcf,S4,2,12,2025-07-26 08:45:00,2025-07-26 17:50:00,2025-07-25 20:45:00,2025-07-27 14:45:00,9.0833,53225.0,5859.633,/Users/gcn/Documents/workspace/biocharWaterConserveWebsite/biochar_app/data-processed/management/irrigation/analysis/figures/event_multilocation/12in/2025-07-26_0845_S4_12in_locations_event_2025-07-26_S3_S4_b4053dcf.png,written
