Row,TimestampUTC,TimestampLocal,BattV_Min,VWC_1_Avg,EC_1_Avg,T_1_Avg,VWC_2_Avg,EC_2_Avg,T_2_Avg,VWC_3_Avg,EC_3_Avg,T_3_Avg
0,2025-08-25 08:00:00,2025-08-25 02:00:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
1,2025-08-25 07:45:00,2025-08-25 01:45:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
2,2025-08-25 07:15:00,2025-08-25 01:15:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
3,2025-08-25 06:30:00,2025-08-25 00:30:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
4,2025-08-25 05:45:00,2025-08-24 23:45:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
5,2025-08-25 05:30:00,2025-08-24 23:30:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
6,2025-08-25 05:15:00,2025-08-24 23:15:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
7,2025-08-25 05:00:00,2025-08-24 23:00:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
8,2025-08-25 04:45:00,2025-08-24 22:45:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
9,2025-08-25 04:30:00,2025-08-24 22:30:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
10,2025-08-25 04:15:00,2025-08-24 22:15:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
11,2025-08-25 04:00:00,2025-08-24 22:00:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
12,2025-08-25 03:45:00,2025-08-24 21:45:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
13,2025-08-25 03:30:00,2025-08-24 21:30:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
14,2025-08-25 03:15:00,2025-08-24 21:15:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
15,2025-08-25 03:00:00,2025-08-24 21:00:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
16,2025-08-25 02:45:00,2025-08-24 20:45:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
17,2025-08-25 02:30:00,2025-08-24 20:30:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
18,2025-08-25 02:15:00,2025-08-24 20:15:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
19,2025-08-25 02:00:00,2025-08-24 20:00:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
20,2025-08-25 01:45:00,2025-08-24 19:45:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
21,2025-08-25 01:30:00,2025-08-24 19:30:00-0600,13.258936882019043,0.3779667019844055,0.7187733054161072,23.278112411499023,0.33568668365478516,0.6196734309196472,23.16595458984375,0.368869423866272,6.324048723328547e-22,-1.5282115682497964e-28
